"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3485","stored ""light"" preference boots the app light with the light logo","Desktop","2026-08-25","passed","2026-08-25","Dark mode (theme-preference)","","",""
"","120635","Verify FG stats selection","Desktop","2026-08-25","broken","2026-08-25","FG Stats","","",""
"","18032","forgot password link navigates to password reset","Desktop","2026-08-25","failed","2026-08-25","Login - Navigation","","",""
"","2855","unauthenticated visit to /packs redirects to login with a next param","Desktop","2026-08-25","passed","2026-08-25","Packs access (DFS-2146)","","",""
"","4121","user can login with valid username","Desktop","2026-08-25","passed","2026-08-25","Login - Valid Credentials","","",""
"","5942","History cards never render the pick-badge preview","Desktop","2026-08-25","passed","2026-08-25","My Entries card redesign — read-only","","",""
"","32548","Following tab shows the empty state (single user, no follows)","Desktop","2026-08-25","passed","2026-08-25","Tail Feed","","",""
"","2764","Primary links render with their destinations","Desktop","2026-08-25","passed","2026-08-25","Desktop top nav (DFS-2467)","","",""
"","2373","the quantity stepper is correctly bounded","Desktop","2026-08-25","skipped","2026-08-25","Pack detail (DFS-2114)","","",""
"","3128","Typing a term narrows the grid without dropping below the results","Desktop","2026-08-25","passed","2026-08-25","Home feed search","","",""
"","5411","Empty slip shows the Let's Start onboarding panel","Desktop","2026-08-25","passed","2026-08-25","Desktop pick-slip panel (DFS-2467)","","",""
"","5807","Verify Pagination works","Desktop","2026-08-25","skipped","2026-08-25","User entries","","",""
"","600720","no-result, min-length and clear behaviours","Desktop","2026-08-25","broken","2026-08-25","Feed search data verification","","",""
"","19007","unauthenticated user sees Join Now button on home","Desktop","2026-08-25","failed","2026-08-25","Login - Navigation","","",""
"","20850","logout flow works for logged-in user","Desktop","2026-08-25","failed","2026-08-25","Login - Logout Flow","","",""
"","2311","shows the pack name, Buy CTA and a back link","Desktop","2026-08-25","passed","2026-08-25","Pack detail (DFS-2114)","","",""
"","3964","Tailers pill reads ""<n> tailers | $<reward>"" when an entry has tailers","Desktop","2026-08-25","skipped","2026-08-25","My Entries card redesign — read-only","","",""
"","2157","Deep link /account/login renders the form as a modal over the lobby","Desktop","2026-08-25","passed","2026-08-25","Desktop login modal (DFS-2467)","","",""
"","1","cannot login with empty password","Desktop","2026-08-25","skipped","2026-08-25","Login - Invalid Credentials","","",""
"","2450","pack tiles link to a /packs/pack/<id> detail route","Desktop","2026-08-25","passed","2026-08-25","Packs lobby (DFS-2114)","","",""
"","600683","Home footer shows the 18+ age badge and no 21+ anywhere","Desktop","2026-08-25","broken","2026-08-25","Footer age badge — 18+ (UI Release 32)","","",""
"","3880","user can login with valid email","Desktop","2026-08-25","passed","2026-08-25","Login - Valid Credentials","","",""
"","2084","An available offer exposes an enabled CTA","Desktop","2026-08-25","skipped","2026-08-25","Partner Rewards (DFS-1602 / DFS-1604)","","",""
"","9922","Verify user limit modal","Desktop","2026-08-25","failed","2026-08-25","User limit modal","","",""
"","1","Submit multiple contests back to back","Desktop","2026-08-25","skipped","2026-08-25","User Enter Contest","","",""
"","600672","searching an API player's full name shows exactly matching cards","Desktop","2026-08-25","broken","2026-08-25","Feed search data verification","","",""
"","3899","View Leaderboard on a history card opens the leaderboard modal with a working FAQ link","Desktop","2026-08-25","passed","2026-08-25","History leaderboard FAQ","","",""
"","0","Contest creation and validate in entries section","Desktop","2026-08-25","skipped","2026-08-25","User Enter Contest","","",""
"","5071","stored ""dark"" preference boots the app dark with the dark logo","Desktop","2026-08-25","passed","2026-08-25","Dark mode (theme-preference)","","",""
"","4822","My Settings no longer renders the Player Limits controls","Desktop","2026-08-25","passed","2026-08-25","My Settings — Player Limits removed (DFS-1855)","","",""
"","4341","Just Opened section shows recent pulls, or is absent when there are none","Desktop","2026-08-25","passed","2026-08-25","Packs lobby (DFS-2114)","","",""
"","3274","history cards and summary render the history API data","Desktop","2026-08-25","passed","2026-08-25","History entries data verification","","",""
"","7417","Verify Contest Entry Using promo from Promotions Tab","Desktop","2026-08-25","failed","2026-08-25","Promo Contest Entry","","",""
"","5288","Verify history entry card details match API data","Desktop","2026-08-25","passed","2026-08-25","User entries","","",""
"","6017","Navigating to last page then switching dropdown resets view and verify data","Desktop","2026-08-25","skipped","2026-08-25","User entries","","",""
"","2916","match selector lists every API match for the default league","Desktop","2026-08-25","skipped","2026-08-25","Picks grid data verification","","",""
"","2221","Claimed offers are non-interactive and sorted below unclaimed offers","Desktop","2026-08-25","skipped","2026-08-25","Partner Rewards (DFS-1602 / DFS-1604)","","",""
"","3991","Navigating via a menu item closes the dropdown and routes","Desktop","2026-08-25","passed","2026-08-25","Desktop account dropdown (DFS-2467)","","",""
"","29651","Freshly placed entry is cancellable with a live countdown, and confirming Cancel Entry removes it from Active and History (refund + hard delete)","Desktop","2026-08-25","failed","2026-08-25","My Entries card redesign — cancel flow","","",""
"","49053","cannot login with invalid password","Desktop","2026-08-25","failed","2026-08-25","Login - Invalid Credentials","","",""
"","0","Share toggle ON — newly-placed contest appears on You tab and Tail Entry tails it","Desktop","2026-08-25","skipped","2026-08-25","Tail Feed","","",""
"","4824","Active card shows the entry amount, payout and Insured/All In multiplier","Desktop","2026-08-25","passed","2026-08-25","My Entries card redesign — read-only","","",""
"","3668","OS dark appearance resolves to dark","Desktop","2026-08-25","passed","2026-08-25","Dark mode (theme-preference) > system preference (no stored choice)","","",""
"","3856","Verify active tab displays Entry Amount and Max Payout","Desktop","2026-08-25","passed","2026-08-25","User entries","","",""
"","3101","Wallet pill shows the balance and the burger toggles the account dropdown","Desktop","2026-08-25","passed","2026-08-25","Desktop top nav (DFS-2467)","","",""
"","29310","Logged-out tailer signs in via the tail link, then auto-tails and submits","Desktop","2026-08-25","failed","2026-08-25","Slip sharing & tailing","","",""
"","4958","Prompt advances on pick select and reverts on remove","Desktop","2026-08-25","passed","2026-08-25","Desktop pick-slip panel (DFS-2467)","","",""
"","2508","the back link returns to the lobby","Desktop","2026-08-25","passed","2026-08-25","Pack detail (DFS-2114)","","",""
"","6584","Cancel Entry countdown stays within the 5-minute window","Desktop","2026-08-25","passed","2026-08-25","User entries","","",""
"","3843","an unknown pack id shows the not-found message","Desktop","2026-08-25","passed","2026-08-25","Pack detail (DFS-2114)","","",""
"","5187","user is redirected to home after successful login","Desktop","2026-08-25","passed","2026-08-25","Login - Valid Credentials","","",""
"","20358","Buy launches the Repackz opening iframe with a close bar","Desktop","2026-08-25","failed","2026-08-25","Pack opening iframe (DFS-2087 / DFS-2169)","","",""
"","3702","the close bar dismisses the iframe and restores the page","Desktop","2026-08-25","passed","2026-08-25","Pack opening iframe (DFS-2087 / DFS-2169)","","",""
"","10362","staff toggle flips the theme, swaps the logo, and persists across reload","Desktop","2026-08-25","passed","2026-08-25","Dark mode (theme-preference)","","",""
"","3472","toggle visibility matches the staff gate for the logged-in user","Desktop","2026-08-25","failed","2026-08-25","Dark mode (theme-preference)","","",""
"","4964","Share button opens the share-slip modal for shareable entries","Desktop","2026-08-25","passed","2026-08-25","My Entries card redesign — read-only","","",""
"","4007","Dedicated chevron toggle expands and collapses the card","Desktop","2026-08-25","passed","2026-08-25","My Entries card redesign — read-only","","",""
"","3265","Menu items link to the same destinations as the mobile Account Center","Desktop","2026-08-25","passed","2026-08-25","Desktop account dropdown (DFS-2467)","","",""
"","3865","expert-opinion modal renders the API's player data","Desktop","2026-08-25","passed","2026-08-25","Player detail modal data verification","","",""
"","4","buy a pack, RIP it, then redeem and ship the pulled card","Desktop","2026-08-25","skipped","2026-08-25","Packs provider flow (money-moving)","","",""
"","4191","Verify navigation between Active and History tabs","Desktop","2026-08-25","passed","2026-08-25","User entries","","",""
"","3790","Shows the Deposit CTA and the Account/Rewards/Support groups","Desktop","2026-08-25","passed","2026-08-25","Desktop account dropdown (DFS-2467)","","",""
"","1","cannot login with both fields empty","Desktop","2026-08-25","skipped","2026-08-25","Login - Invalid Credentials","","",""
"","2298","renders the Open a Pack catalog with at least one pack tile","Desktop","2026-08-25","passed","2026-08-25","Packs lobby (DFS-2114)","","",""
"","29040","Logged-in tailer clicks ""Tail this entry"" and submits the same picks","Desktop","2026-08-25","failed","2026-08-25","Slip sharing & tailing","","",""
"","6927","slip persists through Entries tab round-trip","Desktop","2026-08-25","failed","2026-08-25","Slip persistence","","",""
"","1","Picks Submitted screen exposes the description CTA and opens the editor","Desktop","2026-08-25","skipped","2026-08-25","User Enter Contest","","",""
"","0","Confirming cancel twice fires the cancel request only once (double-submit guard)","Desktop","2026-08-25","skipped","2026-08-25","My Entries card redesign — cancel flow","","",""
"","3794","league selector tabs correspond to leagues present in the API","Desktop","2026-08-25","failed","2026-08-25","Picks grid data verification","","",""
"","5302","Verify History Summary Data","Desktop","2026-08-25","passed","2026-08-25","User entries","","",""
"","1","Submit contest and verify entry amount and max payout getting updated","Desktop","2026-08-25","skipped","2026-08-25","User Enter Contest","","",""
"","2118","Partner Rewards is the default tab, alongside a Promotions tab","Desktop","2026-08-25","passed","2026-08-25","Partner Rewards (DFS-1602 / DFS-1604)","","",""
"","600702","search auto-switches the stat tab to one the searched player offers","Desktop","2026-08-25","broken","2026-08-25","Feed search data verification","","",""
"","180608","switching stat tabs renders that stat's API line on every card","Desktop","2026-08-25","broken","2026-08-25","Picks grid data verification","","",""
"","4104","staff user sees the Packs entry and can open the lobby","Desktop","2026-08-25","passed","2026-08-25","Packs access (DFS-2146)","","",""
"","3961","Verify entry card expand and collapse","Desktop","2026-08-25","passed","2026-08-25","User entries","","",""
"","4922","player cards render the offering API data","Desktop","2026-08-25","failed","2026-08-25","Picks grid data verification","","",""
"","4277","View Leaderboard opens the contest-group leaderboard modal","Desktop","2026-08-25","passed","2026-08-25","My Entries card redesign — read-only","","",""
"","2311","Shows partner offer cards, or the empty state when none are available","Desktop","2026-08-25","passed","2026-08-25","Partner Rewards (DFS-1602 / DFS-1604)","","",""
"","2699","login page renders correctly in dark mode","Desktop","2026-08-25","passed","2026-08-25","Dark mode (theme-preference)","","",""
"","3787","Verify active tab entry cards are visible","Desktop","2026-08-25","passed","2026-08-25","User entries","","",""
"","1","error message clears on retry with valid credentials","Desktop","2026-08-25","skipped","2026-08-25","Login - Invalid Credentials","","",""
"","2478","View Odds opens the Pack Odds modal (when the pack has odds)","Desktop","2026-08-25","passed","2026-08-25","Pack detail (DFS-2114)","","",""
"","3949","login respects ""next"" query param redirect","Desktop","2026-08-25","passed","2026-08-25","Login - Valid Credentials","","",""
"","3494","Top-nav Login button opens the modal in place, without navigation","Desktop","2026-08-25","passed","2026-08-25","Desktop login modal (DFS-2467)","","",""
"","3022","Feed link routes to the feed and takes the underline","Desktop","2026-08-25","passed","2026-08-25","Desktop top nav (DFS-2467)","","",""
"","0","cannot login with unknown username","Desktop","2026-08-25","skipped","2026-08-25","Login - Invalid Credentials","","",""
"","1","cannot login with empty username","Desktop","2026-08-25","skipped","2026-08-25","Login - Invalid Credentials","","",""
"","2345","login page renders all expected elements","Desktop","2026-08-25","passed","2026-08-25","Login - Page Rendering","","",""
